locus_tag,GOs
XNR_RS17255,glutamine family amino acid biosynthetic process
XNR_RS17255,cellular process
XNR_RS17255,cellular component organization
XNR_RS17255,organic acid biosynthetic process
XNR_RS17255,acetyltransferase activity
XNR_RS17255,N-acyltransferase activity
XNR_RS17255,transferase activity
XNR_RS17255,acyltransferase activity
XNR_RS17255,"acyltransferase activity, transferring groups other than amino-acyl groups"
XNR_RS17255,carboxylic acid metabolic process
XNR_RS17255,cellular component assembly
XNR_RS17255,growth
XNR_RS17255,arginine biosynthetic process via ornithine
XNR_RS17255,identical protein binding
XNR_RS17255,protein homodimerization activity
XNR_RS17255,oxoacid metabolic process
XNR_RS17255,protein-containing complex organization
XNR_RS17255,cellular component biogenesis
XNR_RS17255,cellular metabolic process
XNR_RS17255,primary metabolic process
XNR_RS17255,cellular biosynthetic process
XNR_RS17255,small molecule metabolic process
XNR_RS17255,small molecule biosynthetic process
XNR_RS17255,carboxylic acid biosynthetic process
XNR_RS17255,protein dimerization activity
XNR_RS17255,protein complex oligomerization
XNR_RS17255,protein homooligomerization
XNR_RS17255,protein tetramerization
XNR_RS17255,protein homotetramerization
XNR_RS17255,protein-containing complex assembly
XNR_RS17255,organic substance metabolic process
XNR_RS17255,cellular component organization or biogenesis
XNR_RS17255,organonitrogen compound metabolic process
XNR_RS17255,organonitrogen compound biosynthetic process
XNR_RS17255,organic substance biosynthetic process
XNR_RS17255,alpha-amino acid metabolic process
XNR_RS17255,alpha-amino acid biosynthetic process
XNR_RS17260,
XNR_RS17265,
XNR_RS17270,molecular_function
XNR_RS17270,catalytic activity
XNR_RS17270,binding
XNR_RS17270,protein binding
XNR_RS17270,cellular_component
XNR_RS17270,cell wall
XNR_RS17270,intracellular anatomical structure
XNR_RS17270,obsolete cell
XNR_RS17270,cytoplasm
XNR_RS17270,cytosol
XNR_RS17270,plasma membrane
XNR_RS17270,protein folding
XNR_RS17270,biological_process
XNR_RS17270,cellular process
XNR_RS17270,membrane
XNR_RS17270,pyrophosphatase activity
XNR_RS17270,hydrolase activity
XNR_RS17270,"hydrolase activity, acting on acid anhydrides"
XNR_RS17270,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
XNR_RS17270,ATP hydrolysis activity
XNR_RS17270,ribonucleoside triphosphate phosphatase activity
XNR_RS17270,external encapsulating structure
XNR_RS17270,growth
XNR_RS17270,identical protein binding
XNR_RS17270,protein homodimerization activity
XNR_RS17270,protein folding chaperone
XNR_RS17270,obsolete intracellular part
XNR_RS17270,obsolete cytoplasmic part
XNR_RS17270,obsolete cell part
XNR_RS17270,protein dimerization activity
XNR_RS17270,cell periphery
XNR_RS17275,
XNR_RS17280,
XNR_RS17285,
XNR_RS17290,
XNR_RS17295,
XNR_RS17300,
XNR_RS17305,molecular_function
XNR_RS17305,catalytic activity
XNR_RS17305,cellular_component
XNR_RS17305,obsolete cell
XNR_RS17305,plasma membrane
XNR_RS17305,nucleobase-containing compound metabolic process
XNR_RS17305,DNA metabolic process
XNR_RS17305,DNA repair
XNR_RS17305,base-excision repair
XNR_RS17305,cellular aromatic compound metabolic process
XNR_RS17305,nitrogen compound metabolic process
XNR_RS17305,response to stress
XNR_RS17305,DNA damage response
XNR_RS17305,biological_process
XNR_RS17305,metabolic process
XNR_RS17305,cellular process
XNR_RS17305,membrane
XNR_RS17305,hydrolase activity
XNR_RS17305,cellular response to stress
XNR_RS17305,cellular nitrogen compound metabolic process
XNR_RS17305,macromolecule metabolic process
XNR_RS17305,cellular metabolic process
XNR_RS17305,primary metabolic process
XNR_RS17305,obsolete cellular macromolecule metabolic process
XNR_RS17305,obsolete cell part
XNR_RS17305,heterocycle metabolic process
XNR_RS17305,response to stimulus
XNR_RS17305,cellular response to stimulus
XNR_RS17305,organic substance metabolic process
XNR_RS17305,cell periphery
XNR_RS17305,nucleic acid metabolic process
XNR_RS17305,organic cyclic compound metabolic process
XNR_RS17310,
XNR_RS17315,
XNR_RS17320,
XNR_RS17325,cellular_component
XNR_RS17325,intracellular anatomical structure
XNR_RS17325,obsolete cell
XNR_RS17325,cytoplasm
XNR_RS17325,cytosol
XNR_RS17325,obsolete intracellular part
XNR_RS17325,obsolete cytoplasmic part
XNR_RS17325,obsolete cell part
XNR_RS17330,
XNR_RS17335,
XNR_RS17345,
XNR_RS17350,
XNR_RS17355,molecular_function
XNR_RS17355,catalytic activity
XNR_RS17355,phosphorus metabolic process
XNR_RS17355,biological_process
XNR_RS17355,metabolic process
XNR_RS17355,cellular process
XNR_RS17355,pyrophosphatase activity
XNR_RS17355,hydrolase activity
XNR_RS17355,"hydrolase activity, acting on acid anhydrides"
XNR_RS17355,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
XNR_RS17355,cellular metabolic process
XNR_RS17360,
XNR_RS17365,
XNR_RS17370,
XNR_RS17375,
XNR_RS17380,
XNR_RS17385,
XNR_RS17390,
XNR_RS17395,
XNR_RS17400,
XNR_RS17405,
XNR_RS17410,
XNR_RS17415,magnesium ion binding
XNR_RS17415,molecular_function
XNR_RS17415,catalytic activity
XNR_RS17415,pyrroline-5-carboxylate reductase activity
XNR_RS17415,binding
XNR_RS17415,cellular_component
XNR_RS17415,obsolete cell
XNR_RS17415,plasma membrane
XNR_RS17415,organic acid metabolic process
XNR_RS17415,amino acid metabolic process
XNR_RS17415,proline metabolic process
XNR_RS17415,proline biosynthetic process
XNR_RS17415,nitrogen compound metabolic process
XNR_RS17415,biological_process
XNR_RS17415,metabolic process
XNR_RS17415,amino acid biosynthetic process
XNR_RS17415,biosynthetic process
XNR_RS17415,glutamine family amino acid metabolic process
XNR_RS17415,glutamine family amino acid biosynthetic process
XNR_RS17415,cellular process
XNR_RS17415,membrane
XNR_RS17415,organic acid biosynthetic process
XNR_RS17415,oxidoreductase activity
XNR_RS17415,"oxidoreductase activity, acting on the CH-NH group of donors"
XNR_RS17415,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"
XNR_RS17415,heterocycle biosynthetic process
XNR_RS17415,carboxylic acid metabolic process
XNR_RS17415,manganese ion binding
XNR_RS17415,growth
XNR_RS17415,ion binding
XNR_RS17415,cation binding
XNR_RS17415,oxoacid metabolic process
XNR_RS17415,cellular metabolic process
XNR_RS17415,primary metabolic process
XNR_RS17415,cellular biosynthetic process
XNR_RS17415,small molecule metabolic process
XNR_RS17415,small molecule biosynthetic process
XNR_RS17415,obsolete cell part
XNR_RS17415,carboxylic acid biosynthetic process
XNR_RS17415,heterocycle metabolic process
XNR_RS17415,metal ion binding
XNR_RS17415,transition metal ion binding
XNR_RS17415,obsolete oxidation-reduction process
XNR_RS17415,organic substance metabolic process
XNR_RS17415,cell periphery
XNR_RS17415,organic cyclic compound metabolic process
XNR_RS17415,organic cyclic compound biosynthetic process
XNR_RS17415,organonitrogen compound metabolic process
XNR_RS17415,organonitrogen compound biosynthetic process
XNR_RS17415,organic substance biosynthetic process
XNR_RS17415,alpha-amino acid metabolic process
XNR_RS17415,alpha-amino acid biosynthetic process
XNR_RS17420,
XNR_RS17440,
XNR_RS17445,
XNR_RS17450,
XNR_RS17455,
XNR_RS17460,
XNR_RS17465,cellular_component
XNR_RS17465,extracellular region
XNR_RS17465,intracellular anatomical structure
XNR_RS17465,obsolete cell
XNR_RS17465,cytoplasm
XNR_RS17465,cytosol
XNR_RS17465,plasma membrane
XNR_RS17465,membrane
XNR_RS17465,obsolete intracellular part
XNR_RS17465,obsolete cytoplasmic part
XNR_RS17465,obsolete cell part
XNR_RS17465,cell periphery
XNR_RS17470,cellular_component
XNR_RS17470,obsolete cell
XNR_RS17470,plasma membrane
XNR_RS17470,membrane
XNR_RS17470,obsolete cell part
XNR_RS17470,cell periphery
XNR_RS17475,
XNR_RS17480,
XNR_RS17485,
XNR_RS17490,cellular_component
XNR_RS17490,obsolete cell
XNR_RS17490,plasma membrane
XNR_RS17490,plasma membrane
XNR_RS17490,membrane
XNR_RS17490,membrane
XNR_RS17490,obsolete intrinsic component of membrane
XNR_RS17490,obsolete intrinsic component of plasma membrane
XNR_RS17490,obsolete membrane part
XNR_RS17490,obsolete plasma membrane part
XNR_RS17490,obsolete cell part
XNR_RS17490,cell periphery
XNR_RS17495,cellular_component
XNR_RS17495,obsolete cell
XNR_RS17495,plasma membrane
XNR_RS17495,membrane
XNR_RS17495,obsolete cell part
XNR_RS17495,cell periphery
XNR_RS17500,molecular_function
XNR_RS17500,binding
XNR_RS17500,protein binding
XNR_RS17500,identical protein binding
XNR_RS17505,biological_process
XNR_RS17505,growth
XNR_RS17510,molecular_function
XNR_RS17510,catalytic activity
XNR_RS17510,hydroxymethylbilane synthase activity
XNR_RS17510,cellular_component
XNR_RS17510,intracellular anatomical structure
XNR_RS17510,obsolete cell
XNR_RS17510,cytoplasm
XNR_RS17510,plasma membrane
XNR_RS17510,cellular aromatic compound metabolic process
XNR_RS17510,porphyrin-containing compound metabolic process
XNR_RS17510,porphyrin-containing compound biosynthetic process
XNR_RS17510,heme biosynthetic process
XNR_RS17510,nitrogen compound metabolic process
XNR_RS17510,biological_process
XNR_RS17510,metabolic process
XNR_RS17510,biosynthetic process
XNR_RS17510,cellular process
XNR_RS17510,membrane
XNR_RS17510,transferase activity
XNR_RS17510,"transferase activity, transferring alkyl or aryl (other than methyl) groups"
XNR_RS17510,heterocycle biosynthetic process
XNR_RS17510,aromatic compound biosynthetic process
XNR_RS17510,tetrapyrrole metabolic process
XNR_RS17510,tetrapyrrole biosynthetic process
XNR_RS17510,cellular nitrogen compound metabolic process
XNR_RS17510,growth
XNR_RS17510,heme metabolic process
XNR_RS17510,pigment metabolic process
XNR_RS17510,cellular metabolic process
XNR_RS17510,cellular biosynthetic process
XNR_RS17510,cellular nitrogen compound biosynthetic process
XNR_RS17510,obsolete intracellular part
XNR_RS17510,obsolete cell part
XNR_RS17510,pigment biosynthetic process
XNR_RS17510,heterocycle metabolic process
XNR_RS17510,obsolete cofactor metabolic process
XNR_RS17510,obsolete cofactor biosynthetic process
XNR_RS17510,organic substance metabolic process
XNR_RS17510,cell periphery
XNR_RS17510,organic cyclic compound metabolic process
XNR_RS17510,organic cyclic compound biosynthetic process
XNR_RS17510,organonitrogen compound metabolic process
XNR_RS17510,organonitrogen compound biosynthetic process
XNR_RS17510,organic substance biosynthetic process
XNR_RS17515,
XNR_RS17520,molecular_function
XNR_RS17520,catalytic activity
XNR_RS17520,porphobilinogen synthase activity
XNR_RS17520,binding
XNR_RS17520,cellular_component
XNR_RS17520,intracellular anatomical structure
XNR_RS17520,obsolete cell
XNR_RS17520,cytoplasm
XNR_RS17520,cytosol
XNR_RS17520,cellular aromatic compound metabolic process
XNR_RS17520,porphyrin-containing compound metabolic process
XNR_RS17520,porphyrin-containing compound biosynthetic process
XNR_RS17520,heme biosynthetic process
XNR_RS17520,nitrogen compound metabolic process
XNR_RS17520,biological_process
XNR_RS17520,metabolic process
XNR_RS17520,zinc ion binding
XNR_RS17520,biosynthetic process
XNR_RS17520,cellular process
XNR_RS17520,lyase activity
XNR_RS17520,carbon-oxygen lyase activity
XNR_RS17520,hydro-lyase activity
XNR_RS17520,heterocycle biosynthetic process
XNR_RS17520,aromatic compound biosynthetic process
XNR_RS17520,tetrapyrrole metabolic process
XNR_RS17520,tetrapyrrole biosynthetic process
XNR_RS17520,cellular nitrogen compound metabolic process
XNR_RS17520,heme metabolic process
XNR_RS17520,pigment metabolic process
XNR_RS17520,ion binding
XNR_RS17520,cation binding
XNR_RS17520,cellular metabolic process
XNR_RS17520,cellular biosynthetic process
XNR_RS17520,cellular nitrogen compound biosynthetic process
XNR_RS17520,obsolete intracellular part
XNR_RS17520,obsolete cytoplasmic part
XNR_RS17520,obsolete cell part
XNR_RS17520,pigment biosynthetic process
XNR_RS17520,heterocycle metabolic process
XNR_RS17520,metal ion binding
XNR_RS17520,transition metal ion binding
XNR_RS17520,obsolete cofactor metabolic process
XNR_RS17520,obsolete cofactor biosynthetic process
XNR_RS17520,organic substance metabolic process
XNR_RS17520,organic cyclic compound metabolic process
XNR_RS17520,organic cyclic compound biosynthetic process
XNR_RS17520,organonitrogen compound metabolic process
XNR_RS17520,organonitrogen compound biosynthetic process
XNR_RS17520,organic substance biosynthetic process
XNR_RS17525,
XNR_RS17530,
XNR_RS17535,
XNR_RS17540,
XNR_RS17545,molecular_function
XNR_RS17545,catalytic activity
XNR_RS17545,aminoacyl-tRNA ligase activity
XNR_RS17545,arginine-tRNA ligase activity
XNR_RS17545,cellular_component
XNR_RS17545,intracellular anatomical structure
XNR_RS17545,obsolete cell
XNR_RS17545,cytoplasm
XNR_RS17545,organic acid metabolic process
XNR_RS17545,nucleobase-containing compound metabolic process
XNR_RS17545,tRNA metabolic process
XNR_RS17545,translation
XNR_RS17545,tRNA aminoacylation for protein translation
XNR_RS17545,arginyl-tRNA aminoacylation
XNR_RS17545,peptide metabolic process
XNR_RS17545,amino acid metabolic process
XNR_RS17545,cellular aromatic compound metabolic process
XNR_RS17545,nitrogen compound metabolic process
XNR_RS17545,biological_process
XNR_RS17545,metabolic process
XNR_RS17545,biosynthetic process
XNR_RS17545,macromolecule biosynthetic process
XNR_RS17545,cellular process
XNR_RS17545,gene expression
XNR_RS17545,RNA metabolic process
XNR_RS17545,ligase activity
XNR_RS17545,"ligase activity, forming carbon-oxygen bonds"
XNR_RS17545,protein metabolic process
XNR_RS17545,carboxylic acid metabolic process
XNR_RS17545,cellular nitrogen compound metabolic process
XNR_RS17545,obsolete cellular macromolecule biosynthetic process
XNR_RS17545,ncRNA metabolic process
XNR_RS17545,amino acid activation
XNR_RS17545,tRNA aminoacylation
XNR_RS17545,peptide biosynthetic process
XNR_RS17545,macromolecule metabolic process
XNR_RS17545,oxoacid metabolic process
XNR_RS17545,amide metabolic process
XNR_RS17545,amide biosynthetic process
XNR_RS17545,cellular metabolic process
XNR_RS17545,primary metabolic process
XNR_RS17545,cellular biosynthetic process
XNR_RS17545,obsolete cellular macromolecule metabolic process
XNR_RS17545,protein metabolic process
XNR_RS17545,cellular nitrogen compound biosynthetic process
XNR_RS17545,small molecule metabolic process
XNR_RS17545,obsolete intracellular part
XNR_RS17545,obsolete cell part
XNR_RS17545,heterocycle metabolic process
XNR_RS17545,organic substance metabolic process
XNR_RS17545,nucleic acid metabolic process
XNR_RS17545,"catalytic activity, acting on RNA"
XNR_RS17545,"catalytic activity, acting on a tRNA"
XNR_RS17545,organic cyclic compound metabolic process
XNR_RS17545,organonitrogen compound metabolic process
XNR_RS17545,organonitrogen compound biosynthetic process
XNR_RS17545,organic substance biosynthetic process
XNR_RS17550,
XNR_RS17555,
XNR_RS17560,
XNR_RS17565,
XNR_RS17570,
XNR_RS17575,
XNR_RS17580,
XNR_RS17585,
XNR_RS17590,cellular_component
XNR_RS17590,obsolete cell
XNR_RS17590,plasma membrane
XNR_RS17590,membrane
XNR_RS17590,obsolete cell part
XNR_RS17590,cell periphery
XNR_RS17595,
XNR_RS17600,
XNR_RS17605,
XNR_RS17610,
XNR_RS17615,
XNR_RS17620,
XNR_RS17625,
XNR_RS17630,
XNR_RS17635,
XNR_RS17640,
XNR_RS17645,
XNR_RS17650,
XNR_RS17655,
XNR_RS17660,
XNR_RS17665,
XNR_RS17670,
XNR_RS17675,
XNR_RS17680,molecular_function
XNR_RS17680,catalytic activity
XNR_RS17680,obsolete coenzyme metabolic process
XNR_RS17680,biological_process
XNR_RS17680,metabolic process
XNR_RS17680,biosynthetic process
XNR_RS17680,obsolete coenzyme biosynthetic process
XNR_RS17680,cellular process
XNR_RS17680,lyase activity
XNR_RS17680,carbon-carbon lyase activity
XNR_RS17680,carboxy-lyase activity
XNR_RS17680,cellular metabolic process
XNR_RS17680,cellular biosynthetic process
XNR_RS17680,obsolete cofactor metabolic process
XNR_RS17680,obsolete cofactor biosynthetic process
XNR_RS30860,
XNR_RS17685,
XNR_RS17690,molecular_function
XNR_RS17690,catalytic activity
XNR_RS17690,obsolete coenzyme metabolic process
XNR_RS17690,biological_process
XNR_RS17690,metabolic process
XNR_RS17690,biosynthetic process
XNR_RS17690,obsolete coenzyme biosynthetic process
XNR_RS17690,cellular process
XNR_RS17690,transferase activity
XNR_RS17690,"transferase activity, transferring alkyl or aryl (other than methyl) groups"
XNR_RS17690,cellular metabolic process
XNR_RS17690,cellular biosynthetic process
XNR_RS17690,"7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase activity"
XNR_RS17690,obsolete cofactor metabolic process
XNR_RS17690,obsolete cofactor biosynthetic process
XNR_RS17695,
XNR_RS17700,
XNR_RS17705,
XNR_RS17710,
XNR_RS17715,
XNR_RS17720,
XNR_RS17725,
XNR_RS17730,
XNR_RS17735,
XNR_RS17740,
XNR_RS17745,
XNR_RS17750,
XNR_RS17755,molecular_function
XNR_RS17755,nucleic acid binding
XNR_RS17755,RNA binding
XNR_RS17755,mRNA binding
XNR_RS17755,catalytic activity
XNR_RS17755,acetyl-CoA C-acyltransferase activity
XNR_RS17755,binding
XNR_RS17755,cellular_component
XNR_RS17755,intracellular anatomical structure
